DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-02,2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-03,0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-04,-3.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-05,-6.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-06,-5.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-07,-4.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-08,-2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-09,-2.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-10,-2.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-11,-3.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2020-12,-2.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-01,-1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-02,0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-03,4.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-04,6.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-05,7.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-06,7.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-07,8.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-08,8.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-09,9.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-10,11.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-11,13.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2021-12,11.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-01,10.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-02,12.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-03,16.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-04,17.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-05,20.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-06,29.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-07,28.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-08,23.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-09,21.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-10,20.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-11,19.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2022-12,18.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-01,19.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-02,15.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-03,9.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-04,6.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-05,3.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-06,-3.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-07,-5.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-08,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-09,1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-10,0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-11,0.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2023-12,0.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2024-01,0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IS,2024-02,1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2018-11,9.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2018-12,6.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-01,3.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-02,4.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-03,5.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-04,5.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-05,4.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-06,2.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-07,-1.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-08,-2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-09,-2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-10,-4.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-11,-4.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2019-12,-2.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-01,-2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-02,-3.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-03,-5.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-04,-9.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-05,-13.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-06,-12.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-07,-10.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-08,-10.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-09,-10.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-10,-8.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-11,-8.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2020-12,-8.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-01,-5.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-02,-3.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-03,0.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-04,9.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-05,14.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-06,14.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-07,18.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-08,20.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-09,20.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-10,25.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-11,31.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2021-12,29.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-01,39.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-02,46.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-03,51.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-04,40.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-05,42.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-06,49.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-07,43.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-08,45.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-09,45.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-10,71.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-11,68.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2022-12,65.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-01,42.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-02,28.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-03,10.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-04,16.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-05,11.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-06,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-07,0.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-08,-0.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-09,1.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-10,-19.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-11,-24.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2023-12,-25.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2024-01,-20.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,IT,2024-02,-17.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2018-11,8.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2018-12,4.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-01,2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-02,2.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-03,4.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-04,4.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-05,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-06,0.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-07,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-08,-2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-09,-4.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-10,-8.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-11,-6.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2019-12,-1.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-01,0.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-02,-1.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-03,-7.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-04,-13.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-05,-18.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-06,-14.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-07,-13.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-08,-11.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-09,-12.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-10,-11.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-11,-11.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2020-12,-9.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-01,-10.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-02,-6.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-03,2.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-04,8.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-05,12.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-06,12.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-07,19.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-08,21.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-09,25.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-10,32.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-11,36.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2021-12,38.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-01,43.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-02,46.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-03,51.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-04,50.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-05,61.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-06,71.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-07,65.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-08,65.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-09,73.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-10,60.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-11,47.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2022-12,36.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-01,29.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-02,24.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-03,12.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-04,8.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-05,-1.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-06,-9.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-07,-13.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-08,-13.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-09,-18.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-10,-17.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-11,-16.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2023-12,-14.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2024-01,-14.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LT,2024-02,-12.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2018-11,9.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2018-12,4.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-01,-0.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-02,4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-03,7.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-04,5.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-05,4.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-06,-1.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-07,-1.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-08,-1.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-09,-2.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-10,-4.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-11,-3.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2019-12,2.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-01,9.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-02,2.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-03,-6.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-04,-17.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-05,-21.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-06,-12.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-07,-10.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-08,-10.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-09,-12.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-10,-13.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-11,-13.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2020-12,-11.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-01,-8.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-02,-0.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-03,11.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-04,24.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-05,30.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-06,24.2,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-07,23.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-08,23.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-09,27.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-10,38.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-11,45.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2021-12,34.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-01,32.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-02,35.3,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-03,43.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-04,45.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-05,43.9,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-06,51.7,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-07,40.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-08,32.6,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-09,35.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-10,33.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-11,21.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2022-12,15.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-01,9.4,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-02,2.0,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-03,-8.5,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-04,-11.1,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-05,-15.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-06,-19.8,
ESTAT:PRC_HICP_MANR(1.0),18/03/24 11:00:00,M,RCH_A,NRG,LU,2023-07,-15.4,
